,Unnamed: 0,year,day,part,status,output,expected_output,error,code,kpass
82,82,2022,12,1,runtime_error,,504,"  File ""/tmp/tmpbf8864eu/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    grid = [list(line.strip()) for line in f]

start = (0, 0)
end = (0, 0)
for i in range(len(grid)):
    for j in range(len(grid[i])):
        if grid[i][j] == 'S':
            start = (i, j)
        elif grid[i][j] == 'E':
            end = (i, j)

def is_valid(i, j):
    return 0 <= i < len(grid) and 0 <= j < len(grid[i]) and grid[i][j] != ' '

def get_neighbors(i, j):
    return [(i-1, j), (i+1, j), (i, j-1), (i, j+1)]

def bfs():
    queue = [start]
    visited = set()
    steps = 0
    while queue:
        for _ in range(len(queue)):
            i, j = queue.pop(0)
            if (i,",2.0
83,83,2022,12,2,part1_failed,,500,,,
84,84,2022,13,1,runtime_error,,5503,"  File ""/tmp/tmpqmr1wgs6/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def is_in_order(packet1, packet2):
    if isinstance(packet1, int) and isinstance(packet2, int):
        return packet1 < packet2
    elif isinstance(packet1, list) and isinstance(packet2, list):
        for i in range(min(len(packet1), len(packet2))):
            if packet1[i] != packet2[i]:
                return packet1[i] < packet2[i]
        return len(packet1) < len(packet2)
    else:
        return is_in_order([packet1], packet2) or is_in_order(packet1, [packet2])

def main():
    with open('input.txt') as f:
        packets = [eval(line.strip()) for line in f.readlines()]
    count = 0
    for i in range(0, len(packets), 2):
        if is_in_order(packets[i], packets[i + 1]):
            count += 1
    print(count)

if __name__ == '__main__':
    main()",2.0
85,85,2022,13,2,part1_failed,,20952,,,
86,86,2022,14,1,runtime_error,,825,"  File ""/tmp/tmpd8fommv8/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_line(line):
    points = []
    for point in line.split("" -> ""):
        x, y = point.split("","")
        points.append((int(x), int(y)))
    return points

def draw_line(points, grid):
    for i in range(len(points) - 1):
        x1, y1 = points[i]
        x2, y2 = points[i + 1]
        if x1 == x2:
            for y in range(min(y1, y2), max(y1, y2) + 1):
                grid[y][x1] = ""#""
        else:
            for x in range(min(x1, x2), max(x1, x2) + 1):
                grid[y1][x] = ""#""

def simulate_sand(grid):
    sand_count = 0
    while True:
        # Create a new sand particle
        x, y = 500, 0
        while True:
            # Check if the sand particle has come",2.0
87,87,2022,14,2,part1_failed,,26729,,,
88,88,2022,15,1,runtime_error,,4861076,"  File ""/tmp/tmpsf7mfcw3/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    sensors = [line.strip().split(':')[0].split('at ')[1].split(', ') for line in f]
    beacons = [line.strip().split(':')[1].split('at ')[1].split(', ') for line in f]

# Manhattan distance
def manhattan(p1, p2):
    return abs(p1[0] - p2[0]) + abs(p1[1] - p2[1])

# Find the closest beacon to each sensor
closest_beacons = {}
for sensor in sensors:
    closest_beacons[sensor] = min(beacons, key=lambda beacon: manhattan(sensor, beacon))

# Find the range of each beacon
ranges = {}
for beacon in beacons:
    ranges[beacon] = max(manhattan(beacon, sensor) for sensor in sensors)

# Find the number of positions in a given row where a beacon cannot possibly exist
count = 0
for y in range(min(beacons, key=lambda beacon: beacon[1])[1], max(beacons, key=lambda beacon: beacon",2.0
89,89,2022,15,2,part1_failed,,10649103160102,,,
90,90,2022,16,1,runtime_error,,2080,"  File ""/tmp/tmp4az7komv/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import fileinput

def get_valves(input_file):
    valves = {}
    for line in input_file:
        valve, flow_rate, tunnels = line.split(';')
        valve = valve.split()[1]
        flow_rate = int(flow_rate.split('=')[1])
        tunnels = [tunnel.strip() for tunnel in tunnels.split('to')]
        valves[valve] = (flow_rate, tunnels)
    return valves

def get_max_pressure(valves, time_frame):
    max_pressure = 0
    for valve in valves:
        pressure = get_pressure(valves, valve, time_frame)
        if pressure > max_pressure:
            max_pressure = pressure
    return max_pressure

def get_pressure(valves, valve, time_frame):
    pressure = 0
    visited = set()
    queue = [(valve, time_frame)]
    while queue:
        current_valve, time_left = queue.pop(0)
        if current_valve not in visited:
            visited.add(current_valve)
            ",2.0
91,91,2022,16,2,part1_failed,,2752,,,
92,92,2022,17,1,wrong_output,"10
",3235,,"
with open('input.txt', 'r') as f:
    jet_pattern = f.read()

rocks = []
for rock in jet_pattern:
    if rock == '<':
        rocks.append(-1)
    elif rock == '>':
        rocks.append(1)
    else:
        raise ValueError('Invalid rock direction: {}'.format(rock))

height = 0
for rock in rocks:
    if height + rock >= 0:
        height += rock

print(height)
",2.0
93,93,2022,17,2,part1_failed,,1591860465110,,,
94,94,2022,18,1,runtime_error,,4310,"  File ""/tmp/tmpf6bpse16/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    cubes = [tuple(map(int, line.split(','))) for line in f]

surface_area = 0
for cube in cubes:
    x, y, z = cube
    if x == 0 or (x - 1, y, z) not in cubes:
        surface_area += 1
    if x == max(cube[0] for cube in cubes) or (x + 1, y, z) not in cubes:
        surface_area += 1
    if y == 0 or (x, y - 1, z) not in cubes:
        surface_area += 1
    if y == max(cube[1] for cube in cubes) or (x, y + 1, z) not in cubes:
        surface_area += 1
    if z == 0 or (x, y, z - 1) not in cubes:
        surface_area += 1
    if z == max(cube[2] for cube in cubes) or (x, y, z + 1) not in cubes:",2.0
95,95,2022,18,2,part1_failed,,2466,,,
96,96,2022,19,1,runtime_error,,1613,"  File ""/tmp/tmpb06sytmk/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt', 'r') as f:
    blueprints = [line.strip() for line in f.readlines()]

# Parse the blueprints
parsed_blueprints = []
for blueprint in blueprints:
    costs = blueprint.split(':')[1].strip().split(',')
    parsed_blueprint = {}
    for cost in costs:
        resource, amount = cost.split(' ')
        parsed_blueprint[resource] = int(amount)
    parsed_blueprints.append(parsed_blueprint)

# Calculate the maximum number of geodes that can be opened in 24 minutes
max_geodes = 0
for blueprint in parsed_blueprints:
    # Calculate the number of robots that can be constructed in 24 minutes
    ore_robots = 24 // blueprint['ore']
    clay_robots = 24 // blueprint['clay']
    obsidian_robots = 24 // blueprint['obsidian']
    geode_robots = 24 // blueprint['geode']

    # Calculate the number of geodes that can be opened
    geodes = min(ore_robots, clay_robots, obsidian",2.0
97,97,2022,19,2,part1_failed,,46816,,,
98,98,2022,20,1,runtime_error,,18257,"Traceback (most recent call last):
  File ""/tmp/tmpkbghpvf0/tmp.py"", line 9, in <module>
    print(sum(nums[pos + i] for i in [1000, 2000, 3000]))
  File ""/tmp/tmpkbghpvf0/tmp.py"", line 9, in <genexpr>
    print(sum(nums[pos + i] for i in [1000, 2000, 3000]))
IndexError: list index out of range
","
with open('input.txt') as f:
    nums = [int(line) for line in f]

pos = 0
for num in nums:
    pos = (pos + num) % len(nums)

print(sum(nums[pos + i] for i in [1000, 2000, 3000]))
",2.0
99,99,2022,20,2,part1_failed,,4148032160983,,,
100,100,2022,21,1,runtime_error,,118565889858886,"Traceback (most recent call last):
  File ""/tmp/tmpgn76giye/tmp.py"", line 23, in <module>
    print(yell('root'))
  File ""/tmp/tmpgn76giye/tmp.py"", line 21, in yell
    return yell(job[2])
  File ""/tmp/tmpgn76giye/tmp.py"", line 9, in yell
    job = monkeys[name]
KeyError: 'c'
","
monkeys = {}
with open('input.txt') as f:
    for line in f:
        name, job = line.strip().split(':')
        monkeys[name] = job

def yell(name):
    job = monkeys[name]
    if job.isdigit():
        return int(job)
    elif job[0] == '+':
        return yell(job[2]) + yell(job[4])
    elif job[0] == '-':
        return yell(job[2]) - yell(job[4])
    elif job[0] == '*':
        return yell(job[2]) * yell(job[4])
    elif job[0] == '/':
        return yell(job[2]) / yell(job[4])
    else:
        return yell(job[2])

print(yell('root'))
",2.0
101,101,2022,21,2,part1_failed,,3032671800353,,,
102,102,2022,22,1,runtime_error,,93226,"  File ""/tmp/tmpydmemfx8/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    map = f.read().strip()

# Create a 3D array to represent the cube-shaped map
cube = [[[c for c in row] for row in map[i:i+50].split('\n')] for i in range(0, 50*50, 50)]

# Initialize the current position and facing
row, col, facing = 0, 0, 0

# Create a dictionary to map directions to their corresponding offsets
directions = {'N': (0, -1), 'E': (1, 0), 'S': (0, 1), 'W': (-1, 0)}

# Create a dictionary to map turns to their corresponding new facings
turns = {'L': (facing - 1) % 4, 'R': (facing + 1) % 4}

# Follow the path
for instruction in input():
    if instruction.isdigit():
        # Move forward
        for _ in range(int(instruction)):
            new_row, new_col = row + directions[facing][0], col + directions[",2.0
103,103,2022,22,2,part1_failed,,37415,,,
104,104,2022,23,1,runtime_error,,4109,"  File ""/tmp/tmp34owllgw/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    grid = [list(line.strip()) for line in f]

def print_grid(grid):
    for row in grid:
        print(''.join(row))

def count_empty_ground(grid):
    empty_ground = 0
    for row in grid:
        for cell in row:
            if cell == '.':
                empty_ground += 1
    return empty_ground

def find_smallest_rectangle(grid):
    # Find the top-left and bottom-right corners of the rectangle
    top_left = (0, 0)
    bottom_right = (len(grid) - 1, len(grid[0]) - 1)
    for i in range(len(grid)):
        for j in range(len(grid[0])):
            if grid[i][j] == '#':
                top_left = (min(top_left[0], i), min(top_left[1], j))
                bottom_right = (max(bottom_right[0], i), max(bottom_right[1",2.0
105,105,2022,23,2,part1_failed,,1055,,,
106,106,2022,24,1,runtime_error,,279,"  File ""/tmp/tmpm86na6mm/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import deque

def get_next_blizzards(blizzards):
    new_blizzards = []
    for blizzard in blizzards:
        if blizzard[0] == '#':
            new_blizzards.append((blizzard[1], blizzard[2]))
        else:
            new_blizzards.append((blizzard[1] + blizzard[0][0], blizzard[2] + blizzard[0][1]))
    return new_blizzards

def is_valid_move(x, y, blizzards):
    for blizzard in blizzards:
        if x == blizzard[0] and y == blizzard[1]:
            return False
    return True

def get_next_moves(x, y, blizzards):
    moves = []
    if is_valid_move(x + 1, y, blizzards):
        moves.append((x + 1, y))
    if is_valid_move(x - 1, y, blizzards):
        moves.append((x - 1, y))
    if is_valid_",2.0
107,107,2022,24,2,part1_failed,,762,,,
108,108,2022,25,1,wrong_output,"75995051398502
",2=0=02-0----2-=02-10,,"
def snafu_to_decimal(snafu):
  """"""Converts a SNAFU number to a decimal number.""""""
  decimal = 0
  for i, digit in enumerate(snafu[::-1]):
    if digit == '=':
      decimal += 5 * (5 ** i)
    elif digit == '-':
      decimal += 3 * (5 ** i)
    elif digit == '0':
      decimal += 0 * (5 ** i)
    elif digit == '1':
      decimal += 1 * (5 ** i)
    elif digit == '2':
      decimal += 2 * (5 ** i)
  return decimal


def main():
  """"""Reads a list of SNAFU numbers from the input and prints the sum of the corresponding decimal numbers.""""""
  with open('input.txt') as f:
    snafu_numbers = [line.strip() for line in f]

  decimal_numbers = [snafu_to_decimal(snafu) for snafu in snafu_numbers]
  print(sum(decimal_numbers))


if __name__ == '__main__':
  main()
",2.0
109,109,2022,25,2,part1_failed,,,,,
