,year,day,part,status,output,expected_output,error,code
342,2021,22,1,runtime_error,,600458,"  File ""/tmp/tmpjtpeylwr/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

def parse_step(step):
    match = re.match(r""^(on|off) x=(-?\d+)..(-?\d+),y=(-?\d+)..(-?\d+),z=(-?\d+)..(-?\d+)$"", step)
    if match:
        return match.groups()
    else:
        raise ValueError(""Invalid step: {}"".format(step))

def apply_step(step, grid):
    x1, x2, y1, y2, z1, z2 = map(int, step[1:])
    for x in range(x1, x2 + 1):
        for y in range(y1, y2 + 1):
            for z in range(z1, z2 + 1):
                if step[0] == ""on"":
                    grid[x, y, z] = True
                elif step[0] == ""off"":
                    grid[x, y, z] = False

def count_on_cubes(grid):
    count = 0
    for x in range(-50, 51):
        for y"
343,2021,22,2,part1_failed,,1334275219162622,," ```python
import re

def parse_step(step):
    match = re.match(r""^(on|off) x=(-?\d+)..(-?\d+),y=(-?\d+)..(-?\d+),z=(-?\d+)..(-?\d+)$"", step)
    if match:
        return match.groups()
    else:
        raise ValueError(""Invalid step: {}"".format(step))

def apply_step(step, grid):
    x1, x2, y1, y2, z1, z2 = map(int, step[1:])
    for x in range(x1, x2 + 1):
        for y in range(y1, y2 + 1):
            for z in range(z1, z2 + 1):
                if step[0] == ""on"":
                    grid[x, y, z] = True
                elif step[0] == ""off"":
                    grid[x, y, z] = False

def count_on_cubes(grid):
    count = 0
    for x in range(-50, 51):
        for y"
344,2021,23,1,runtime_error,,19019,"  File ""/tmp/tmpz49v9zgh/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import defaultdict, namedtuple
from heapq import heappop, heappush

Room = namedtuple(""Room"", ""name, target"")
rooms = {
    ""A"": Room(""A"", ""ABCD""),
    ""B"": Room(""B"", ""BACD""),
    ""C"": Room(""C"", ""CBAD""),
    ""D"": Room(""D"", ""DCBA""),
}

energy = {""A"": 1, ""B"": 10, ""C"": 100, ""D"": 1000}

def solve(state):
    # Initialize the heap with the initial state
    heap = [(0, state)]

    # Keep track of the visited states
    visited = set()

    # While there are states to explore
    while heap:
        # Get the state with the lowest energy
        energy, state = heappop(heap)

        # If the state is already visited, skip it
        if state in visited:
            continue

        # If the state is the goal state, return the energy
        if state == ""ABCDABCDABCDABCD"":
            return energy

        # Mark the state as"
345,2021,23,2,part1_failed,,47533,," ```python
from collections import defaultdict, namedtuple
from heapq import heappop, heappush

Room = namedtuple(""Room"", ""name, target"")
rooms = {
    ""A"": Room(""A"", ""ABCD""),
    ""B"": Room(""B"", ""BACD""),
    ""C"": Room(""C"", ""CBAD""),
    ""D"": Room(""D"", ""DCBA""),
}

energy = {""A"": 1, ""B"": 10, ""C"": 100, ""D"": 1000}

def solve(state):
    # Initialize the heap with the initial state
    heap = [(0, state)]

    # Keep track of the visited states
    visited = set()

    # While there are states to explore
    while heap:
        # Get the state with the lowest energy
        energy, state = heappop(heap)

        # If the state is already visited, skip it
        if state in visited:
            continue

        # If the state is the goal state, return the energy
        if state == ""ABCDABCDABCDABCD"":
            return energy

        # Mark the state as"
346,2021,24,1,runtime_error,,49917929934999,"  File ""/tmp/tmpwa8flo49/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def run_program(program, inputs):
    w, x, y, z = 0, 0, 0, 0
    ip = 0
    while ip < len(program):
        op, a, b = program[ip]
        if op == ""inp"":
            a = inputs[ip]
            ip += 1
        elif op == ""add"":
            a += b
        elif op == ""mul"":
            a *= b
        elif op == ""div"":
            a //= b
        elif op == ""mod"":
            a %= b
        elif op == ""eql"":
            a = 1 if a == b else 0
        ip += 1
    return z


def main():
    with open(""input.txt"") as f:
        program = [line.split() for line in f.readlines()]

    # Find the largest valid model number
    max_model_number = 0
    for i in range(11111111111111, 99999999999999 + "
347,2021,24,2,part1_failed,,11911316711816,," ```python
def run_program(program, inputs):
    w, x, y, z = 0, 0, 0, 0
    ip = 0
    while ip < len(program):
        op, a, b = program[ip]
        if op == ""inp"":
            a = inputs[ip]
            ip += 1
        elif op == ""add"":
            a += b
        elif op == ""mul"":
            a *= b
        elif op == ""div"":
            a //= b
        elif op == ""mod"":
            a %= b
        elif op == ""eql"":
            a = 1 if a == b else 0
        ip += 1
    return z


def main():
    with open(""input.txt"") as f:
        program = [line.split() for line in f.readlines()]

    # Find the largest valid model number
    max_model_number = 0
    for i in range(11111111111111, 99999999999999 + "
348,2021,25,1,runtime_error,,489,"  File ""/tmp/tmpw1inj4i6/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import defaultdict

def parse_input(input_str):
    grid = []
    for line in input_str.splitlines():
        grid.append(list(line))
    return grid

def print_grid(grid):
    for row in grid:
        print(''.join(row))

def move_east(grid):
    for row in range(len(grid)):
        for col in range(len(grid[0])):
            if grid[row][col] == '>':
                if grid[row][(col + 1) % len(grid[0])] == '.':
                    grid[row][col] = '.'
                    grid[row][(col + 1) % len(grid[0])] = '>'

def move_south(grid):
    for row in range(len(grid)):
        for col in range(len(grid[0])):
            if grid[row][col] == 'v':
                if grid[(row + 1) % len(grid)][col] == '.':
                    grid[row][col] = '.'
                    grid[(row + 1) % len"
349,2021,25,2,part1_failed,,,," ```python
from collections import defaultdict

def parse_input(input_str):
    grid = []
    for line in input_str.splitlines():
        grid.append(list(line))
    return grid

def print_grid(grid):
    for row in grid:
        print(''.join(row))

def move_east(grid):
    for row in range(len(grid)):
        for col in range(len(grid[0])):
            if grid[row][col] == '>':
                if grid[row][(col + 1) % len(grid[0])] == '.':
                    grid[row][col] = '.'
                    grid[row][(col + 1) % len(grid[0])] = '>'

def move_south(grid):
    for row in range(len(grid)):
        for col in range(len(grid[0])):
            if grid[row][col] == 'v':
                if grid[(row + 1) % len(grid)][col] == '.':
                    grid[row][col] = '.'
                    grid[(row + 1) % len"
0,2022,1,1,no_error,70116,70116,,"
with open('input.txt') as f:
    elves = [sum(map(int, elf.splitlines())) for elf in f.read().split('\n\n')]

print(max(elves))
"
1,2022,1,2,no_error,206582,206582,,"
with open('input.txt') as f:
    elves = [sum(map(int, elf.splitlines())) for elf in f.read().split('\n\n')]

print(sum(sorted(elves, reverse=True)[:3]))
"
2,2022,2,1,wrong_output,"8394
",12276,,"
with open('input.txt') as f:
    lines = f.readlines()

# Create a dictionary to store the scores for each shape and outcome
scores = {
    'X': 1,
    'Y': 2,
    'Z': 3,
    'A X': 3,
    'A Y': 6,
    'A Z': 0,
    'B X': 0,
    'B Y': 3,
    'B Z': 6,
    'C X': 6,
    'C Y': 0,
    'C Z': 3
}

# Calculate the total score
total_score = 0
for line in lines:
    total_score += scores[line.strip()]

print(total_score)
"
3,2022,2,2,part1_failed,"8394
",9975,,"
with open('input.txt') as f:
    lines = f.readlines()

# Create a dictionary to store the scores for each shape and outcome
scores = {
    'X': 1,
    'Y': 2,
    'Z': 3,
    'A X': 3,
    'A Y': 6,
    'A Z': 0,
    'B X': 0,
    'B Y': 3,
    'B Z': 6,
    'C X': 6,
    'C Y': 0,
    'C Z': 3
}

# Calculate the total score
total_score = 0
for line in lines:
    total_score += scores[line.strip()]

print(total_score)
"
4,2022,3,1,no_error,8053,8053,,"
with open('input.txt') as f:
    lines = f.readlines()

# Create a dictionary to store the priorities of each item type
priorities = {}
for i in range(26):
    priorities[chr(ord('a') + i)] = i + 1
    priorities[chr(ord('A') + i)] = i + 27

# Find the item type that appears in both compartments of each rucksack
total_priority = 0
for line in lines:
    first_compartment = line[:len(line) // 2]
    second_compartment = line[len(line) // 2:]
    for item in first_compartment:
        if item in second_compartment:
            total_priority += priorities[item]
            break

# Print the sum of the priorities
print(total_priority)
"
5,2022,3,2,no_error,2425,2425,,"
with open('input.txt') as f:
    lines = f.readlines()

# Create a dictionary to store the priorities of each item type
priorities = {}
for i in range(26):
    priorities[chr(ord('a') + i)] = i + 1
    priorities[chr(ord('A') + i)] = i + 27

# Find the item type that appears in all three rucksacks of each group
total_priority = 0
for i in range(0, len(lines), 3):
    first_rucksack = lines[i]
    second_rucksack = lines[i + 1]
    third_rucksack = lines[i + 2]
    for item in first_rucksack:
        if item in second_rucksack and item in third_rucksack:
            total_priority += priorities[item]
            break

# Print the sum of the priorities
print(total_priority)
"
6,2022,4,1,no_error,441,441,,"
def is_fully_contained(range1, range2):
    return (range1[0] <= range2[0] and range1[1] >= range2[1]) or (range2[0] <= range1[0] and range2[1] >= range1[1])

def main():
    with open('input.txt') as f:
        lines = f.readlines()

    count = 0
    for line in lines:
        range1, range2 = line.strip().split(',')
        range1 = [int(x) for x in range1.split('-')]
        range2 = [int(x) for x in range2.split('-')]
        if is_fully_contained(range1, range2):
            count += 1

    print(count)

if __name__ == '__main__':
    main()
"
7,2022,4,2,no_error,861,861,,"
def do_ranges_overlap(range1, range2):
    return (range1[0] <= range2[1] and range1[1] >= range2[0]) or (range2[0] <= range1[1] and range2[1] >= range1[0])

def main():
    with open('input.txt') as f:
        lines = f.readlines()

    count = 0
    for line in lines:
        range1, range2 = line.strip().split(',')
        range1 = [int(x) for x in range1.split('-')]
        range2 = [int(x) for x in range2.split('-')]
        if do_ranges_overlap(range1, range2):
            count += 1

    print(count)

if __name__ == '__main__':
    main()
"
8,2022,5,1,runtime_error,,FCVRLMVQP,"Traceback (most recent call last):
  File ""/tmp/tmpnzvud7jn/tmp.py"", line 12, in <module>
    num, src, dst = map(int, line.split()[1::2])
ValueError: not enough values to unpack (expected 3, got 0)
","
with open('input.txt') as f:
    stacks = [[] for _ in range(9)]
    for line in f:
        if line[1] != '1':
            for i in range(9):
                if line[4*i+1] != ' ':
                    stacks[i].append(line[4*i+1])
        else:
            break
    for line in f:
        num, src, dst = map(int, line.split()[1::2])
        stacks[dst-1].extend(stacks[src-1][-num:])
        stacks[src-1] = stacks[src-1][:-num]
    print(''.join(stack[-1] for stack in stacks))
"
