,Unnamed: 0,year,day,part,status,output,expected_output,error,code,kpass
416,82,2022,11,1,runtime_error,,69918,"  File ""/tmp/tmpie5st7ih/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import fileinput

monkeys = {}
for line in fileinput.input():
    line = line.strip()
    if line.startswith('Monkey'):
        monkey = int(line.split()[1][:-1])
        monkeys[monkey] = {'items': [], 'operation': '', 'test': 0, 'true': 0, 'false': 0, 'inspected': 0}
    elif line.startswith('Starting'):
        monkeys[monkey]['items'] = [int(x) for x in line.split(':')[1].split(',')]
    elif line.startswith('Operation'):
        monkeys[monkey]['operation'] = line.split('=')[1].strip()
    elif line.startswith('Test'):
        monkeys[monkey]['test'] = int(line.split('by')[1])
    elif line.startswith('If true'):
        monkeys[monkey]['true'] = int(line.split('monkey')[1])
    elif line.startswith('If false'):
        monkeys[monkey]['false'] = int(line.split('monkey')[1])

for _ in range(20):",2.0
417,83,2022,11,2,part1_failed,,19573408701,,,
418,84,2022,12,1,runtime_error,,504,"  File ""/tmp/tmpv9hgrl5p/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def get_heightmap(filename):
    with open(filename) as f:
        heightmap = [list(line.strip()) for line in f.readlines()]
    return heightmap

def find_start_and_end(heightmap):
    for i, row in enumerate(heightmap):
        for j, col in enumerate(row):
            if col == 'S':
                start = (i, j)
            elif col == 'E':
                end = (i, j)
    return start, end

def is_valid_move(heightmap, start, end):
    if start[0] < 0 or start[0] >= len(heightmap):
        return False
    if start[1] < 0 or start[1] >= len(heightmap[0]):
        return False
    if heightmap[start[0]][start[1]] == 'z' and heightmap[end[0]][end[1]] == 'a':
        return False
    if heightmap[start[0]][start[1]] == 'a' and heightmap[end[0]][end[1]]",2.0
419,85,2022,12,2,part1_failed,,500,,,
420,86,2022,13,1,syntax_error,,5503,"Traceback (most recent call last):
  File ""/tmp/tmpqcjav1p0/tmp.py"", line 27, in <module>
    main()
  File ""/tmp/tmpqcjav1p0/tmp.py"", line 17, in main
    packets = [eval(line) for line in f.read().split('\n\n')]
  File ""/tmp/tmpqcjav1p0/tmp.py"", line 17, in <listcomp>
    packets = [eval(line) for line in f.read().split('\n\n')]
  File ""<string>"", line 2
    [[],[],[9,[8,[],1]],[1,5],[[],[]]]
    ^
SyntaxError: invalid syntax
","
def compare(left, right):
    if isinstance(left, int) and isinstance(right, int):
        return left < right
    elif isinstance(left, list) and isinstance(right, list):
        for i in range(min(len(left), len(right))):
            if compare(left[i], right[i]):
                return True
            elif compare(right[i], left[i]):
                return False
        return len(left) <= len(right)
    else:
        return compare([left], right) or compare(left, [right])

def main():
    with open('input.txt') as f:
        packets = [eval(line) for line in f.read().split('\n\n')]

    count = 0
    for i, packet in enumerate(packets):
        if compare(packet[0], packet[1]):
            count += i + 1

    print(count)

if __name__ == '__main__':
    main()
",2.0
421,87,2022,13,2,part1_failed,,20952,,,
422,88,2022,14,1,runtime_error,,825,"  File ""/tmp/tmpol_g15l5/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

with open('input.txt') as f:
    lines = f.readlines()

# Get the max x and y values
max_x = 0
max_y = 0
for line in lines:
    x, y = map(int, re.findall(r'\d+', line))
    max_x = max(max_x, x)
    max_y = max(max_y, y)

# Create a grid of zeros
grid = [[0 for _ in range(max_x + 1)] for _ in range(max_y + 1)]

# Draw the rocks
for line in lines:
    x1, y1, x2, y2 = map(int, re.findall(r'\d+', line))
    if x1 == x2:
        for y in range(min(y1, y2), max(y1, y2) + 1):
            grid[y][x1] = 1
    else:
        for x in range(min(x1, x2), max(x1, x2) + 1):
",2.0
423,89,2022,14,2,part1_failed,,26729,,,
424,90,2022,15,1,runtime_error,,4861076,"  File ""/tmp/tmpi7ayenqp/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import re

with open('input.txt') as f:
    data = f.read().splitlines()

sensors = []
beacons = []
for line in data:
    match = re.match(r'Sensor at x=(-?\d+), y=(-?\d+): closest beacon is at x=(-?\d+), y=(-?\d+)', line)
    sensors.append((int(match.group(1)), int(match.group(2))))
    beacons.append((int(match.group(3)), int(match.group(4))))

# Find the max and min x and y coordinates of the sensors and beacons
max_x = max(max(s[0] for s in sensors), max(b[0] for b in beacons))
min_x = min(min(s[0] for s in sensors), min(b[0] for b in beacons))
max_y = max(max(s[1] for s in sensors), max(b[1] for b in beacons))
min_y = min(min(s[1] for s in sensors), min(b[1] for b in",2.0
425,91,2022,15,2,part1_failed,,10649103160102,,,
426,92,2022,16,1,runtime_error,,2080,"  File ""/tmp/tmpcyqhm_mn/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import defaultdict
from heapq import heappush, heappop

def dijkstra(edges, from_node, to_node):
    g = defaultdict(list)
    for l,r,c in edges:
        g[l].append((c,r))
        g[r].append((c,l))
    q, seen = [(0,from_node,())], set()
    while q:
        (cost,v1,path) = heappop(q)
        if v1 not in seen:
            seen.add(v1)
            path = (v1, path)
            if v1 == to_node:
                return cost, path
            for c, v2 in g.get(v1, ()):
                if v2 not in seen:
                    heappush(q, (cost+c, v2, path))
    return float(""inf""), []

def max_pressure(valves):
    # Dijkstra's algorithm to find the shortest path from AA to each other valve
    # Then, for each valve, calculate the maximum pressure that can be released
    #",2.0
427,93,2022,16,2,part1_failed,,2752,,,
428,94,2022,17,1,runtime_error,,3235,"  File ""/tmp/tmp2n45ox58/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
with open('input.txt') as f:
    jets = f.read().strip()

rocks = [
    [
        [0, 0, 0, 0],
        [1, 1, 1, 1],
        [0, 0, 0, 0],
        [1, 1, 1, 1],
    ],
    [
        [0, 1, 0],
        [1, 1, 1],
        [0, 1, 0],
        [0, 0, 0],
    ],
    [
        [0, 0, 1],
        [0, 1, 1],
        [1, 1, 0],
        [0, 0, 0],
    ],
    [
        [1, 0, 0, 0],
        [1, 0, 0, 0],
        [1, 0, 0, 0],
        [1, 0, 0, 0],
    ],
    [
        ",2.0
429,95,2022,17,2,part1_failed,,1591860465110,,,
430,96,2022,18,1,no_error,"4310
",4310,,"
with open('input.txt') as f:
    lava = [list(map(int, line.split(','))) for line in f.readlines()]

surface_area = 0
for x, y, z in lava:
    for i, j, k in [(x-1, y, z), (x+1, y, z), (x, y-1, z), (x, y+1, z), (x, y, z-1), (x, y, z+1)]:
        if [i, j, k] not in lava:
            surface_area += 1

print(surface_area)
",1.0
431,97,2022,18,2,wrong_output,"270
",2466,,"
with open('input.txt') as f:
    lava = [list(map(int, line.split(','))) for line in f.readlines()]

surface_area = 0
for x, y, z in lava:
    for i, j, k in [(x-1, y, z), (x+1, y, z), (x, y-1, z), (x, y+1, z), (x, y, z-1), (x, y, z+1)]:
        if [i, j, k] not in lava and all([a, b, c] in lava for a, b, c in [(i-1, j, k), (i+1, j, k), (i, j-1, k), (i, j+1, k), (i, j, k-1), (i, j, k+1)]):
            surface_area += 1

print(surface_area)
",2.0
432,98,2022,19,1,runtime_error,,1613,"  File ""/tmp/tmpokbg5for/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import fileinput

def parse_blueprint(blueprint):
    ore_cost = int(blueprint[0].split()[2])
    clay_cost = int(blueprint[1].split()[2])
    obs_cost = int(blueprint[2].split()[2])
    geo_cost = int(blueprint[3].split()[2])
    return ore_cost, clay_cost, obs_cost, geo_cost

def get_max_geodes(blueprint, minutes):
    ore_cost, clay_cost, obs_cost, geo_cost = blueprint
    ore_robots = 1
    clay_robots = 0
    obs_robots = 0
    geo_robots = 0
    ore = 0
    clay = 0
    obs = 0
    geodes = 0
    for minute in range(1, minutes + 1):
        ore += ore_robots
        clay += clay_robots
        obs += obs_robots
        geodes += geo_robots
        if minute >= ore_cost and ore >= ore_robots:
            ore -= ore_robots
            ore_robots +=",2.0
433,99,2022,19,2,part1_failed,,46816,,,
434,100,2022,20,1,wrong_output,"10000
",18257,,"
with open('input.txt') as f:
    nums = [int(line) for line in f]

for _ in range(len(nums)):
    for i, num in enumerate(nums):
        nums[i] = nums[(i + num) % len(nums)]

print(sum(nums[i - 1] for i in (1000, 2000, 3000)))
",2.0
435,101,2022,20,2,part1_failed,,4148032160983,,,
436,102,2022,21,1,runtime_error,,118565889858886,"Traceback (most recent call last):
  File ""/tmp/tmp5_ik_tyz/tmp.py"", line 24, in <module>
    print(evaluate(""root"", monkeys))
  File ""/tmp/tmp5_ik_tyz/tmp.py"", line 8, in evaluate
    op, a, b = monkey.split()
ValueError: not enough values to unpack (expected 3, got 1)
","
import math

def evaluate(monkey, monkeys):
    if monkey.isdigit():
        return int(monkey)
    else:
        op, a, b = monkey.split()
        if op == ""+"":
            return evaluate(a, monkeys) + evaluate(b, monkeys)
        elif op == ""-"":
            return evaluate(a, monkeys) - evaluate(b, monkeys)
        elif op == ""*"":
            return evaluate(a, monkeys) * evaluate(b, monkeys)
        elif op == ""/"":
            return math.floor(evaluate(a, monkeys) / evaluate(b, monkeys))

with open(""input.txt"") as f:
    monkeys = {}
    for line in f:
        monkey, job = line.strip().split("": "")
        monkeys[monkey] = job

    print(evaluate(""root"", monkeys))
",2.0
437,103,2022,21,2,part1_failed,,3032671800353,,,
438,104,2022,22,1,runtime_error,,93226,"  File ""/tmp/tmp5kx72ggu/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
import numpy as np

# Read input
with open('input.txt') as f:
    lines = f.readlines()

# Parse map
map = np.array([list(line.strip()) for line in lines[:lines.index('\n')]])

# Parse path
path = lines[lines.index('\n')+1].strip()

# Initialize position and facing
row, col, facing = 0, 0, 0

# Follow path
for instruction in path:
    if instruction.isdigit():
        # Move forward
        for _ in range(int(instruction)):
            if facing == 0:
                col = (col + 1) % map.shape[1]
            elif facing == 1:
                row = (row + 1) % map.shape[0]
            elif facing == 2:
                col = (col - 1) % map.shape[1]
            elif facing == 3:
                row = (row - 1) % map.shape[0]
    else:
        # Turn
        if instruction == 'R':
            facing = (facing +",2.0
439,105,2022,22,2,part1_failed,,37415,,,
440,106,2022,23,1,runtime_error,,4109,"  File ""/tmp/tmpqvfzfrl8/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import defaultdict

def get_adjacent(x, y, grid):
    adjacent = []
    for dx, dy in [(0, -1), (-1, -1), (-1, 0), (-1, 1), (0, 1), (1, 1), (1, 0), (1, -1)]:
        if grid[y + dy][x + dx] == '.':
            adjacent.append((x + dx, y + dy))
    return adjacent

def get_proposed_move(x, y, grid, adjacent):
    for dx, dy in [(0, -1), (-1, 0), (0, 1), (1, 0)]:
        if (x + dx, y + dy) in adjacent:
            return (x + dx, y + dy)
    return None

def move_elves(grid):
    elves = set()
    for y, row in enumerate(grid):
        for x, cell in enumerate(row):
            if cell == '#':
                elves.add((x, y))
    adjacent = defaultdict(list)
",2.0
441,107,2022,23,2,part1_failed,,1055,,,
442,108,2022,24,1,runtime_error,,279,"  File ""/tmp/tmph73gsccd/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
from collections import deque

def get_next_state(state):
    new_state = [['.' for _ in range(len(state[0]))] for _ in range(len(state))]
    for i in range(len(state)):
        for j in range(len(state[0])):
            if state[i][j] == '>':
                new_state[i][(j + 1) % len(state[0])] = '>'
            elif state[i][j] == '<':
                new_state[i][(j - 1) % len(state[0])] = '<'
            elif state[i][j] == '^':
                new_state[(i - 1) % len(state)][j] = '^'
            elif state[i][j] == 'v':
                new_state[(i + 1) % len(state)][j] = 'v'
    return new_state

def is_valid_move(state, i, j):
    return state[i][j] == '.' and all(state[k][l] != 'E' for k",2.0
443,109,2022,24,2,part1_failed,,762,,,
444,110,2022,25,1,runtime_error,,2=0=02-0----2-=02-10,"  File ""/tmp/tmpu47lkn31/tmp.py"", line 1
    ```python
IndentationError: unexpected indent
"," ```python
def snafu_to_decimal(snafu):
    result = 0
    for i, digit in enumerate(snafu):
        if digit == '=':
            result -= 2 * 5 ** i
        elif digit == '-':
            result -= 1 * 5 ** i
        else:
            result += int(digit) * 5 ** i
    return result

def decimal_to_snafu(decimal):
    if decimal == 0:
        return '0'
    result = ''
    while decimal > 0:
        digit = decimal % 5
        if digit == 4:
            result = '2=' + result
            decimal -= 4
        elif digit == 3:
            result = '2-' + result
            decimal -= 3
        elif digit == 2:
            result = '1=' + result
            decimal -= 2
        elif digit == 1:
            result = '1-' + result
            decimal -= 1
        else:
            result = str(digit) + result
        decimal //= 5
    return result

with open('input",2.0
